"CAINC6N Compensation of Employees by NAICS Industry"
"(Thousands of dollars)" 
"Bureau of Economic Analysis" 
"County"
"GeoFips","GeoName","LineCode","Description","2018"
"17041","Douglas, IL","2001","      Federal civilian",4200
"17041","Douglas, IL","2002","      Military",1293
"17041","Douglas, IL","2010","      State and local",59245
"17041","Douglas, IL","2011","        State government",10541
"17041","Douglas, IL","2012","        Local government",48704
"17043","DuPage, IL","","Total compensation of employees",""
"17043","DuPage, IL","1","Compensation of employees (thousands of dollars) 1/",53131888
"17043","DuPage, IL","5","  Wages and salaries",43923209
"17043","DuPage, IL","6","  Supplements to wages and salaries",9208679
"17043","DuPage, IL","7","    Employer contributions for employee pension and insurance funds 2/",6222555
"17043","DuPage, IL","8","    Employer contributions for government social insurance",2986124
"17043","DuPage, IL","9","Average compensation per job (dollars) 3/",80669
"17043","DuPage, IL","","Compensation of employees by industry",""
"17043","DuPage, IL","81","  Farm compensation",2636
"17043","DuPage, IL","82","  Nonfarm compensation",53129252
"17043","DuPage, IL","90","    Private nonfarm compensation",48571763
"17043","DuPage, IL","100","      Forestry, fishing, and related activities",1797
"17043","DuPage, IL","101","        Forestry and logging",0
"17043","DuPage, IL","102","        Fishing, hunting and trapping","(D)"
"17043","DuPage, IL","103","        Support activities for agriculture and forestry","(D)"
"17043","DuPage, IL","200","      Mining, quarrying, and oil and gas extraction",27950
"17043","DuPage, IL","201","        Oil and gas extraction","(D)"
"17043","DuPage, IL","202","        Mining (except oil and gas)",16311
"17043","DuPage, IL","203","        Support activities for mining","(D)"
"17043","DuPage, IL","300","      Utilities",415477
"17043","DuPage, IL","400","      Construction",2893150
"17043","DuPage, IL","401","        Construction of buildings",414846
"17043","DuPage, IL","402","        Heavy and civil engineering construction",374108
"17043","DuPage, IL","403","        Specialty trade contractors",2104196
"17043","DuPage, IL","500","      Manufacturing",5417065
"17043","DuPage, IL","510","        Durable goods manufacturing",3419778
"17043","DuPage, IL","511","          Wood product manufacturing","(D)"
"17043","DuPage, IL","512","          Nonmetallic mineral product manufacturing",53762
"17043","DuPage, IL","513","          Primary metal manufacturing",59133
"17043","DuPage, IL","514","          Fabricated metal product manufacturing",943631
"17043","DuPage, IL","515","          Machinery manufacturing",763426
"17043","DuPage, IL","516","          Computer and electronic product manufacturing",724792
"17043","DuPage, IL","517","          Electrical equipment, appliance, and component manufacturing",288408
"17043","DuPage, IL","518","          Motor vehicles, bodies and trailers, and parts manufacturing","(D)"
"17043","DuPage, IL","519","          Other transportation equipment manufacturing",54447
"17043","DuPage, IL","521","          Furniture and related product manufacturing",62601
"17043","DuPage, IL","522","          Miscellaneous manufacturing",238132
"17043","DuPage, IL","530","        Nondurable goods manufacturing",1997287
"17043","DuPage, IL","531","          Food manufacturing",465323
"17043","DuPage, IL","532","          Beverage and tobacco product manufacturing",15632
"17043","DuPage, IL","533","          Textile mills",5093
"17043","DuPage, IL","534","          Textile product mills",7673
"17043","DuPage, IL","535","          Apparel manufacturing",3598
"17043","DuPage, IL","536","          Leather and allied product manufacturing","(D)"
"17043","DuPage, IL","537","          Paper manufacturing",254048
"17043","DuPage, IL","538","          Printing and related support activities",389304
"17043","DuPage, IL","539","          Petroleum and coal products manufacturing","(D)"
"17043","DuPage, IL","541","          Chemical manufacturing",518688
"17043","DuPage, IL","542","          Plastics and rubber products manufacturing",329397
"17043","DuPage, IL","600","      Wholesale trade",6093972
"17043","DuPage, IL","700","      Retail trade",2585286
"17043","DuPage, IL","701","        Motor vehicle and parts dealers",637788
"17043","DuPage, IL","702","        Furniture and home furnishings stores",199301
"17043","DuPage, IL","703","        Electronics and appliance stores",114733
"17043","DuPage, IL","704","        Building material and garden equipment and supplies dealers",173792
"17043","DuPage, IL","705","        Food and beverage stores",397487
"17043","DuPage, IL","706","        Health and personal care stores",209688
"17043","DuPage, IL","707","        Gasoline stations",43953
"17043","DuPage, IL","708","        Clothing and clothing accessories stores",135462
"17043","DuPage, IL","709","        Sporting goods, hobby, musical instrument, and book stores",79104
"17043","DuPage, IL","711","        General merchandise stores",342677
"17043","DuPage, IL","712","        Miscellaneous store retailers",101462
"17043","DuPage, IL","713","        Nonstore retailers",149839
"17043","DuPage, IL","800","      Transportation and warehousing",2089727
"17043","DuPage, IL","801","        Air transportation",24969
"17043","DuPage, IL","802","        Rail transportation","(D)"
"17043","DuPage, IL","803","        Water transportation",54447
"17043","DuPage, IL","804","        Truck transportation",589253
"17043","DuPage, IL","805","        Transit and ground passenger transportation",130769
"17043","DuPage, IL","806","        Pipeline transportation","(D)"
"17043","DuPage, IL","807","        Scenic and sightseeing transportation","(D)"
"17043","DuPage, IL","808","        Support activities for transportation",689248
"17043","DuPage, IL","809","        Couriers and messengers","(D)"
"17043","DuPage, IL","811","        Warehousing and storage",359282
"17043","DuPage, IL","900","      Information",1112782
"17043","DuPage, IL","901","        Publishing industries (except Internet)",278840
"17043","DuPage, IL","902","        Motion picture and sound recording industries",41494
"17043","DuPage, IL","903","        Broadcasting (except Internet)",3358
"17043","DuPage, IL","904","        Internet publishing and broadcasting 4/","(NA)"
"17043","DuPage, IL","905","        Telecommunications",522079
"17043","DuPage, IL","906","        Data processing, hosting, and related services",257617
"17043","DuPage, IL","907","        Other information services 4/",9394
"17043","DuPage, IL","1000","      Finance and insurance",4158878
"17043","DuPage, IL","1001","        Monetary Authorities-central bank",0
"17043","DuPage, IL","1002","        Credit intermediation and related activities",1247953
"17043","DuPage, IL","1003","        Securities, commodity contracts, and other financial investments and related activities",1011546
"17043","DuPage, IL","1004","        Insurance carriers and related activities",1890589
"17043","DuPage, IL","1005","        Funds, trusts, and other financial vehicles",8790
"17043","DuPage, IL","1100","      Real estate and rental and leasing",789586
"17043","DuPage, IL","1101","        Real estate",490797
"17043","DuPage, IL","1102","        Rental and leasing services",291985
"17043","DuPage, IL","1103","        Lessors of nonfinancial intangible assets (except copyrighted works)",6804
"17043","DuPage, IL","1200","      Professional, scientific, and technical services",7052707
"17043","DuPage, IL","1300","      Management of companies and enterprises",3203568
"17043","DuPage, IL","1400","      Administrative and support and waste management and remediation services",3472879
"17043","DuPage, IL","1401","        Administrative and support services",3362403
"17043","DuPage, IL","1402","        Waste management and remediation services",110476
"17043","DuPage, IL","1500","      Educational services",916559
"17043","DuPage, IL","1600","      Health care and social assistance",5324346
"17043","DuPage, IL","1601","        Ambulatory health care services",3193248
"17043","DuPage, IL","1602","        Hospitals",1363083
"17043","DuPage, IL","1603","        Nursing and residential care facilities",424686
"17043","DuPage, IL","1604","        Social assistance",343329
"17043","DuPage, IL","1700","      Arts, entertainment, and recreation",262792
"17043","DuPage, IL","1701","        Performing arts, spectator sports, and related industries",30479
"17043","DuPage, IL","1702","        Museums, historical sites, and similar institutions",31511
"17043","DuPage, IL","1703","        Amusement, gambling, and recreation industries",200802
"17043","DuPage, IL","1800","      Accommodation and food services",1335305
"17043","DuPage, IL","1801","        Accommodation",222949
"17043","DuPage, IL","1802","        Food services and drinking places",1112356
"17043","DuPage, IL","1900","      Other services (except government and government enterprises)",1417937
"17043","DuPage, IL","1901","        Repair and maintenance",341716
"17043","DuPage, IL","1902","        Personal and laundry services",275816
"17043","DuPage, IL","1903","        Religious, grantmaking, civic, professional, and similar organizations",736018
"17043","DuPage, IL","1904","        Private households",64387
"17043","DuPage, IL","2000","    Government and government enterprises",4557489
"17043","DuPage, IL","2001","      Federal civilian",545488
"17043","DuPage, IL","2002","      Military",66990
"17043","DuPage, IL","2010","      State and local",3945011
"17043","DuPage, IL","2011","        State government","(D)"
"17043","DuPage, IL","2012","        Local government","(D)"
"17045","Edgar, IL","","Total compensation of employees",""
"17045","Edgar, IL","1","Compensation of employees (thousands of dollars) 1/",399694
"17045","Edgar, IL","5","  Wages and salaries",308314
"17045","Edgar, IL","6","  Supplements to wages and salaries",91380
"17045","Edgar, IL","7","    Employer contributions for employee pension and insurance funds 2/",69427
"17045","Edgar, IL","8","    Employer contributions for government social insurance",21953
"17045","Edgar, IL","9","Average compensation per job (dollars) 3/",55862
"17045","Edgar, IL","","Compensation of employees by industry",""
"17045","Edgar, IL","81","  Farm compensation",6030
"17045","Edgar, IL","82","  Nonfarm compensation",393664
"17045","Edgar, IL","90","    Private nonfarm compensation",331989
"17045","Edgar, IL","100","      Forestry, fishing, and related activities","(D)"
"17045","Edgar, IL","101","        Forestry and logging",0
"17045","Edgar, IL","102","        Fishing, hunting and trapping",0
"17045","Edgar, IL","103","        Support activities for agriculture and forestry","(D)"
"17045","Edgar, IL","200","      Mining, quarrying, and oil and gas extraction",0
"17045","Edgar, IL","201","        Oil and gas extraction",0
"17045","Edgar, IL","202","        Mining (except oil and gas)",0
"17045","Edgar, IL","203","        Support activities for mining",0
"17045","Edgar, IL","300","      Utilities",4497
"17045","Edgar, IL","400","      Construction",9561
"17045","Edgar, IL","401","        Construction of buildings","(D)"
"17045","Edgar, IL","402","        Heavy and civil engineering construction","(D)"
"17045","Edgar, IL","403","        Specialty trade contractors",2574
"17045","Edgar, IL","500","      Manufacturing",155019
"17045","Edgar, IL","510","        Durable goods manufacturing",114812
"17045","Edgar, IL","511","          Wood product manufacturing",0
"17045","Edgar, IL","512","          Nonmetallic mineral product manufacturing","(D)"
"17045","Edgar, IL","513","          Primary metal manufacturing",0
"17045","Edgar, IL","514","          Fabricated metal product manufacturing","(D)"
"17045","Edgar, IL","515","          Machinery manufacturing","(D)"
"17045","Edgar, IL","516","          Computer and electronic product manufacturing",0
"17045","Edgar, IL","517","          Electrical equipment, appliance, and component manufacturing",0
"17045","Edgar, IL","518","          Motor vehicles, bodies and trailers, and parts manufacturing","(D)"
"17045","Edgar, IL","519","          Other transportation equipment manufacturing","(D)"
"17045","Edgar, IL","521","          Furniture and related product manufacturing",0
"17045","Edgar, IL","522","          Miscellaneous manufacturing",0
"17045","Edgar, IL","530","        Nondurable goods manufacturing",40207
"17045","Edgar, IL","531","          Food manufacturing","(D)"
"17045","Edgar, IL","532","          Beverage and tobacco product manufacturing","(D)"
"17045","Edgar, IL","533","          Textile mills",0
"17045","Edgar, IL","534","          Textile product mills",0
"17045","Edgar, IL","535","          Apparel manufacturing",0
"17045","Edgar, IL","536","          Leather and allied product manufacturing",0
"17045","Edgar, IL","537","          Paper manufacturing",0
"17045","Edgar, IL","538","          Printing and related support activities",0
"17045","Edgar, IL","539","          Petroleum and coal products manufacturing",0
"17045","Edgar, IL","541","          Chemical manufacturing",0
"17045","Edgar, IL","542","          Plastics and rubber products manufacturing",31331
"17045","Edgar, IL","600","      Wholesale trade",8618
"17045","Edgar, IL","700","      Retail trade",19102
"17045","Edgar, IL","701","        Motor vehicle and parts dealers",2686
"17045","Edgar, IL","702","        Furniture and home furnishings stores","(D)"
"17045","Edgar, IL","703","        Electronics and appliance stores",0
"17045","Edgar, IL","704","        Building material and garden equipment and supplies dealers",619
"17045","Edgar, IL","705","        Food and beverage stores",2238
"17045","Edgar, IL","706","        Health and personal care stores",2582
"17045","Edgar, IL","707","        Gasoline stations",2218
"17045","Edgar, IL","708","        Clothing and clothing accessories stores","(D)"
"17045","Edgar, IL","709","        Sporting goods, hobby, musical instrument, and book stores","(D)"
"17045","Edgar, IL","711","        General merchandise stores",7537
"17045","Edgar, IL","712","        Miscellaneous store retailers",797
"17045","Edgar, IL","713","        Nonstore retailers","(D)"
"17045","Edgar, IL","800","      Transportation and warehousing",11233
"17045","Edgar, IL","801","        Air transportation",0
"17045","Edgar, IL","802","        Rail transportation",208
"17045","Edgar, IL","803","        Water transportation",0
"17045","Edgar, IL","804","        Truck transportation",10658
"17045","Edgar, IL","805","        Transit and ground passenger transportation","(D)"
"17045","Edgar, IL","806","        Pipeline transportation",0
"17045","Edgar, IL","807","        Scenic and sightseeing transportation",0
"17045","Edgar, IL","808","        Support activities for transportation","(D)"
"17045","Edgar, IL","809","        Couriers and messengers",0
"17045","Edgar, IL","811","        Warehousing and storage","(D)"
"17045","Edgar, IL","900","      Information",1357
"17045","Edgar, IL","901","        Publishing industries (except Internet)","(D)"
"17045","Edgar, IL","902","        Motion picture and sound recording industries","(D)"
"17045","Edgar, IL","903","        Broadcasting (except Internet)","(D)"
"17045","Edgar, IL","904","        Internet publishing and broadcasting 4/","(NA)"
"17045","Edgar, IL","905","        Telecommunications",661
"17045","Edgar, IL","906","        Data processing, hosting, and related services",0
"17045","Edgar, IL","907","        Other information services 4/","(D)"
"17045","Edgar, IL","1000","      Finance and insurance",43927
"17045","Edgar, IL","1001","        Monetary Authorities-central bank",0
"17045","Edgar, IL","1002","        Credit intermediation and related activities",19155
"17045","Edgar, IL","1003","        Securities, commodity contracts, and other financial investments and related activities","(D)"
"17045","Edgar, IL","1004","        Insurance carriers and related activities","(D)"
"17045","Edgar, IL","1005","        Funds, trusts, and other financial vehicles",0
"17045","Edgar, IL","1100","      Real estate and rental and leasing",335
"17045","Edgar, IL","1101","        Real estate","(D)"
"17045","Edgar, IL","1102","        Rental and leasing services","(D)"
"17045","Edgar, IL","1103","        Lessors of nonfinancial intangible assets (except copyrighted works)",0
"17045","Edgar, IL","1200","      Professional, scientific, and technical services",5047
"17045","Edgar, IL","1300","      Management of companies and enterprises",0
"17045","Edgar, IL","1400","      Administrative and support and waste management and remediation services",3417
"17045","Edgar, IL","1401","        Administrative and support services",1543
"17045","Edgar, IL","1402","        Waste management and remediation services",1874
"17045","Edgar, IL","1500","      Educational services","(D)"
"17045","Edgar, IL","1600","      Health care and social assistance","(D)"
"17045","Edgar, IL","1601","        Ambulatory health care services",8072
"17045","Edgar, IL","1602","        Hospitals","(D)"
"17045","Edgar, IL","1603","        Nursing and residential care facilities",9678
"17045","Edgar, IL","1604","        Social assistance","(D)"
"17045","Edgar, IL","1700","      Arts, entertainment, and recreation",638
"17045","Edgar, IL","1701","        Performing arts, spectator sports, and related industries",0
"17045","Edgar, IL","1702","        Museums, historical sites, and similar institutions",0
"17045","Edgar, IL","1703","        Amusement, gambling, and recreation industries",638
"17045","Edgar, IL","1800","      Accommodation and food services",5980
"17045","Edgar, IL","1801","        Accommodation","(D)"
"17045","Edgar, IL","1802","        Food services and drinking places","(D)"
"17045","Edgar, IL","1900","      Other services (except government and government enterprises)",9293
"17045","Edgar, IL","1901","        Repair and maintenance",2056
"17045","Edgar, IL","1902","        Personal and laundry services",595
"17045","Edgar, IL","1903","        Religious, grantmaking, civic, professional, and similar organizations",5865
"17045","Edgar, IL","1904","        Private households",777
"17045","Edgar, IL","2000","    Government and government enterprises",61675
"17045","Edgar, IL","2001","      Federal civilian",3474
"17045","Edgar, IL","2002","      Military",1142
"17045","Edgar, IL","2010","      State and local",57059
"17045","Edgar, IL","2011","        State government","(D)"
"17045","Edgar, IL","2012","        Local government","(D)"
"17047","Edwards, IL","","Total compensation of employees",""
"17047","Edwards, IL","1","Compensation of employees (thousands of dollars) 1/",130346
"17047","Edwards, IL","5","  Wages and salaries",99796
"17047","Edwards, IL","6","  Supplements to wages and salaries",30550
"17047","Edwards, IL","7","    Employer contributions for employee pension and insurance funds 2/",23539
"17047","Edwards, IL","8","    Employer contributions for government social insurance",7011
"17047","Edwards, IL","9","Average compensation per job (dollars) 3/",53530
"17047","Edwards, IL","","Compensation of employees by industry",""
"17047","Edwards, IL","81","  Farm compensation",1313
"17047","Edwards, IL","82","  Nonfarm compensation",129033
"17047","Edwards, IL","90","    Private nonfarm compensation",114392
"17047","Edwards, IL","100","      Forestry, fishing, and related activities","(D)"
"17047","Edwards, IL","101","        Forestry and logging",0
"17047","Edwards, IL","102","        Fishing, hunting and trapping",0
"17047","Edwards, IL","103","        Support activities for agriculture and forestry","(D)"
"17047","Edwards, IL","200","      Mining, quarrying, and oil and gas extraction","(D)"
"17047","Edwards, IL","201","        Oil and gas extraction","(D)"
"17047","Edwards, IL","202","        Mining (except oil and gas)",0
"17047","Edwards, IL","203","        Support activities for mining",0
"17047","Edwards, IL","300","      Utilities","(D)"
"17047","Edwards, IL","400","      Construction",3102
"17047","Edwards, IL","401","        Construction of buildings","(D)"
"17047","Edwards, IL","402","        Heavy and civil engineering construction","(D)"
"17047","Edwards, IL","403","        Specialty trade contractors",2448
"17047","Edwards, IL","500","      Manufacturing","(D)"
"17047","Edwards, IL","510","        Durable goods manufacturing",77478
"17047","Edwards, IL","511","          Wood product manufacturing","(D)"
"17047","Edwards, IL","512","          Nonmetallic mineral product manufacturing","(D)"
"17047","Edwards, IL","513","          Primary metal manufacturing",0
"17047","Edwards, IL","514","          Fabricated metal product manufacturing",1228
"17047","Edwards, IL","515","          Machinery manufacturing","(D)"
"17047","Edwards, IL","516","          Computer and electronic product manufacturing",0
"17047","Edwards, IL","517","          Electrical equipment, appliance, and component manufacturing",0
"17047","Edwards, IL","518","          Motor vehicles, bodies and trailers, and parts manufacturing","(D)"
"17047","Edwards, IL","519","          Other transportation equipment manufacturing",0
"17047","Edwards, IL","521","          Furniture and related product manufacturing",0
"17047","Edwards, IL","522","          Miscellaneous manufacturing",0
"17047","Edwards, IL","530","        Nondurable goods manufacturing","(D)"
"17047","Edwards, IL","531","          Food manufacturing",0
"17047","Edwards, IL","532","          Beverage and tobacco product manufacturing",0
"17047","Edwards, IL","533","          Textile mills","(D)"
"17047","Edwards, IL","534","          Textile product mills",0
"17047","Edwards, IL","535","          Apparel manufacturing",0
"17047","Edwards, IL","536","          Leather and allied product manufacturing",0
"17047","Edwards, IL","537","          Paper manufacturing",0
"17047","Edwards, IL","538","          Printing and related support activities",0
"17047","Edwards, IL","539","          Petroleum and coal products manufacturing",0
"17047","Edwards, IL","541","          Chemical manufacturing","(D)"
"17047","Edwards, IL","542","          Plastics and rubber products manufacturing",0
"17047","Edwards, IL","600","      Wholesale trade",9818
"17047","Edwards, IL","700","      Retail trade",4606
"17047","Edwards, IL","701","        Motor vehicle and parts dealers",775
"17047","Edwards, IL","702","        Furniture and home furnishings stores",0
"17047","Edwards, IL","703","        Electronics and appliance stores","(D)"
"17047","Edwards, IL","704","        Building material and garden equipment and supplies dealers","(D)"
"17047","Edwards, IL","705","        Food and beverage stores","(D)"
"17047","Edwards, IL","706","        Health and personal care stores","(D)"
"17047","Edwards, IL","707","        Gasoline stations","(D)"
"17047","Edwards, IL","708","        Clothing and clothing accessories stores",0
"17047","Edwards, IL","709","        Sporting goods, hobby, musical instrument, and book stores",0
"17047","Edwards, IL","711","        General merchandise stores","(D)"
"17047","Edwards, IL","712","        Miscellaneous store retailers","(D)"
"17047","Edwards, IL","713","        Nonstore retailers","(D)"
"17047","Edwards, IL","800","      Transportation and warehousing","(D)"
"17047","Edwards, IL","801","        Air transportation",0
"17047","Edwards, IL","802","        Rail transportation",0
"17047","Edwards, IL","803","        Water transportation",0
"17047","Edwards, IL","804","        Truck transportation",1117
"17047","Edwards, IL","805","        Transit and ground passenger transportation",0
"17047","Edwards, IL","806","        Pipeline transportation","(D)"
"17047","Edwards, IL","807","        Scenic and sightseeing transportation",0
"17047","Edwards, IL","808","        Support activities for transportation",0
"17047","Edwards, IL","809","        Couriers and messengers",0
"17047","Edwards, IL","811","        Warehousing and storage",0
"17047","Edwards, IL","900","      Information","(D)"
"17047","Edwards, IL","901","        Publishing industries (except Internet)","(D)"
"17047","Edwards, IL","902","        Motion picture and sound recording industries",0
"17047","Edwards, IL","903","        Broadcasting (except Internet)",0
"17047","Edwards, IL","904","        Internet publishing and broadcasting 4/","(NA)"
"17047","Edwards, IL","905","        Telecommunications",0
"17047","Edwards, IL","906","        Data processing, hosting, and related services",0
"17047","Edwards, IL","907","        Other information services 4/",0
"17047","Edwards, IL","1000","      Finance and insurance",5588
"17047","Edwards, IL","1001","        Monetary Authorities-central bank",0
"17047","Edwards, IL","1002","        Credit intermediation and related activities","(D)"
"17047","Edwards, IL","1003","        Securities, commodity contracts, and other financial investments and related activities","(D)"
"17047","Edwards, IL","1004","        Insurance carriers and related activities",1221
"17047","Edwards, IL","1005","        Funds, trusts, and other financial vehicles",0
"17047","Edwards, IL","1100","      Real estate and rental and leasing",285
"17047","Edwards, IL","1101","        Real estate","(D)"
"17047","Edwards, IL","1102","        Rental and leasing services","(D)"
"17047","Edwards, IL","1103","        Lessors of nonfinancial intangible assets (except copyrighted works)",0
"17047","Edwards, IL","1200","      Professional, scientific, and technical services",1442
"17047","Edwards, IL","1300","      Management of companies and enterprises",0
"17047","Edwards, IL","1400","      Administrative and support and waste management and remediation services","(D)"
"17047","Edwards, IL","1401","        Administrative and support services","(D)"
"17047","Edwards, IL","1402","        Waste management and remediation services",0
"17047","Edwards, IL","1500","      Educational services",0
"17047","Edwards, IL","1600","      Health care and social assistance",2118
"17047","Edwards, IL","1601","        Ambulatory health care services",923
"17047","Edwards, IL","1602","        Hospitals",0
"17047","Edwards, IL","1603","        Nursing and residential care facilities","(D)"
"17047","Edwards, IL","1604","        Social assistance","(D)"
"17047","Edwards, IL","1700","      Arts, entertainment, and recreation","(D)"
"17047","Edwards, IL","1701","        Performing arts, spectator sports, and related industries","(D)"
"17047","Edwards, IL","1702","        Museums, historical sites, and similar institutions",0
"17047","Edwards, IL","1703","        Amusement, gambling, and recreation industries","(D)"
"17047","Edwards, IL","1800","      Accommodation and food services","(D)"
"17047","Edwards, IL","1801","        Accommodation","(D)"
"17047","Edwards, IL","1802","        Food services and drinking places",357
"17047","Edwards, IL","1900","      Other services (except government and government enterprises)",3946
"17047","Edwards, IL","1901","        Repair and maintenance",1322
"17047","Edwards, IL","1902","        Personal and laundry services","(D)"
"17047","Edwards, IL","1903","        Religious, grantmaking, civic, professional, and similar organizations","(D)"
"17047","Edwards, IL","1904","        Private households",261
"17047","Edwards, IL","2000","    Government and government enterprises",14641
"17047","Edwards, IL","2001","      Federal civilian",1713
"17047","Edwards, IL","2002","      Military",424
"17047","Edwards, IL","2010","      State and local",12504
"17047","Edwards, IL","2011","        State government",1840
"17047","Edwards, IL","2012","        Local government",10664
"17049","Effingham, IL","","Total compensation of employees",""
"17049","Effingham, IL","1","Compensation of employees (thousands of dollars) 1/",1195910
"17049","Effingham, IL","5","  Wages and salaries",954575
"17049","Effingham, IL","6","  Supplements to wages and salaries",241335
"17049","Effingham, IL","7","    Employer contributions for employee pension and insurance funds 2/",172151
"17049","Effingham, IL","8","    Employer contributions for government social insurance",69184
"17049","Effingham, IL","9","Average compensation per job (dollars) 3/",52221
"17049","Effingham, IL","","Compensation of employees by industry",""
"17049","Effingham, IL","81","  Farm compensation",4247
"17049","Effingham, IL","82","  Nonfarm compensation",1191663
"17049","Effingham, IL","90","    Private nonfarm compensation",1083712
"17049","Effingham, IL","100","      Forestry, fishing, and related activities",1101
"17049","Effingham, IL","101","        Forestry and logging","(D)"
"17049","Effingham, IL","102","        Fishing, hunting and trapping",0
"17049","Effingham, IL","103","        Support activities for agriculture and forestry","(D)"
"17049","Effingham, IL","200","      Mining, quarrying, and oil and gas extraction",78
"17049","Effingham, IL","201","        Oil and gas extraction","(D)"
"17049","Effingham, IL","202","        Mining (except oil and gas)",0
"17049","Effingham, IL","203","        Support activities for mining","(D)"
"17049","Effingham, IL","300","      Utilities",14608
"17049","Effingham, IL","400","      Construction",75366
"17049","Effingham, IL","401","        Construction of buildings",19481
"17049","Effingham, IL","402","        Heavy and civil engineering construction",13207
"17049","Effingham, IL","403","        Specialty trade contractors",42678
"17049","Effingham, IL","500","      Manufacturing",210788
"17049","Effingham, IL","510","        Durable goods manufacturing",125592
"17049","Effingham, IL","511","          Wood product manufacturing",2220
"17049","Effingham, IL","512","          Nonmetallic mineral product manufacturing",8495
"17049","Effingham, IL","513","          Primary metal manufacturing","(D)"
"17049","Effingham, IL","514","          Fabricated metal product manufacturing",25771
"17049","Effingham, IL","515","          Machinery manufacturing",14222
"17049","Effingham, IL","516","          Computer and electronic product manufacturing","(D)"
"17049","Effingham, IL","517","          Electrical equipment, appliance, and component manufacturing",0
"17049","Effingham, IL","518","          Motor vehicles, bodies and trailers, and parts manufacturing","(D)"
"17049","Effingham, IL","519","          Other transportation equipment manufacturing",0
"17049","Effingham, IL","521","          Furniture and related product manufacturing",59568
"17049","Effingham, IL","522","          Miscellaneous manufacturing",8523
"17049","Effingham, IL","530","        Nondurable goods manufacturing",85196
"17049","Effingham, IL","531","          Food manufacturing","(D)"
"17049","Effingham, IL","532","          Beverage and tobacco product manufacturing","(D)"
"17049","Effingham, IL","533","          Textile mills","(D)"
"17049","Effingham, IL","534","          Textile product mills","(D)"
"17049","Effingham, IL","535","          Apparel manufacturing",0
"17049","Effingham, IL","536","          Leather and allied product manufacturing",0
"17049","Effingham, IL","537","          Paper manufacturing",0
"17049","Effingham, IL","538","          Printing and related support activities",63639
"17049","Effingham, IL","539","          Petroleum and coal products manufacturing",0
"17049","Effingham, IL","541","          Chemical manufacturing","(D)"
"17049","Effingham, IL","542","          Plastics and rubber products manufacturing",0
"17049","Effingham, IL","600","      Wholesale trade",87133
"17049","Effingham, IL","700","      Retail trade",94430
"17049","Effingham, IL","701","        Motor vehicle and parts dealers",19814
"17049","Effingham, IL","702","        Furniture and home furnishings stores",2190
"17049","Effingham, IL","703","        Electronics and appliance stores",546
"17049","Effingham, IL","704","        Building material and garden equipment and supplies dealers",10301
"17049","Effingham, IL","705","        Food and beverage stores",9276
"17049","Effingham, IL","706","        Health and personal care stores",5414
"17049","Effingham, IL","707","        Gasoline stations",19649
"17049","Effingham, IL","708","        Clothing and clothing accessories stores",2827
"17049","Effingham, IL","709","        Sporting goods, hobby, musical instrument, and book stores",1346
"17049","Effingham, IL","711","        General merchandise stores",16850
"17049","Effingham, IL","712","        Miscellaneous store retailers",2603
"17049","Effingham, IL","713","        Nonstore retailers",3614
"17049","Effingham, IL","800","      Transportation and warehousing",78336
"17049","Effingham, IL","801","        Air transportation",0
"17049","Effingham, IL","802","        Rail transportation",4306
"17049","Effingham, IL","803","        Water transportation",0
"17049","Effingham, IL","804","        Truck transportation",38032
"17049","Effingham, IL","805","        Transit and ground passenger transportation",1889
"17049","Effingham, IL","806","        Pipeline transportation",0
"17049","Effingham, IL","807","        Scenic and sightseeing transportation",0
"17049","Effingham, IL","808","        Support activities for transportation",2765
"17049","Effingham, IL","809","        Couriers and messengers","(D)"
"17049","Effingham, IL","811","        Warehousing and storage","(D)"
"17049","Effingham, IL","900","      Information",38628
"17049","Effingham, IL","901","        Publishing industries (except Internet)",33751
"17049","Effingham, IL","902","        Motion picture and sound recording industries","(D)"
"17049","Effingham, IL","903","        Broadcasting (except Internet)",2093
"17049","Effingham, IL","904","        Internet publishing and broadcasting 4/","(NA)"
"17049","Effingham, IL","905","        Telecommunications",1860
"17049","Effingham, IL","906","        Data processing, hosting, and related services",0
"17049","Effingham, IL","907","        Other information services 4/","(D)"
"17049","Effingham, IL","1000","      Finance and insurance",40899
"17049","Effingham, IL","1001","        Monetary Authorities-central bank",0
"17049","Effingham, IL","1002","        Credit intermediation and related activities",26558
"17049","Effingham, IL","1003","        Securities, commodity contracts, and other financial investments and related activities",7117
"17049","Effingham, IL","1004","        Insurance carriers and related activities",7224
"17049","Effingham, IL","1005","        Funds, trusts, and other financial vehicles",0
"17049","Effingham, IL","1100","      Real estate and rental and leasing",6938
"17049","Effingham, IL","1101","        Real estate",3771
"17049","Effingham, IL","1102","        Rental and leasing services",3167
"17049","Effingham, IL","1103","        Lessors of nonfinancial intangible assets (except copyrighted works)",0
"17049","Effingham, IL","1200","      Professional, scientific, and technical services","(D)"
"17049","Effingham, IL","1300","      Management of companies and enterprises","(D)"
"17049","Effingham, IL","1400","      Administrative and support and waste management and remediation services",18127
"17049","Effingham, IL","1401","        Administrative and support services",14336
"17049","Effingham, IL","1402","        Waste management and remediation services",3791
"17049","Effingham, IL","1500","      Educational services",5520
"17049","Effingham, IL","1600","      Health care and social assistance",258791
"17049","Effingham, IL","1601","        Ambulatory health care services",168586
